Goat_id,Gender,Birth_date,Breed,Cohort_id
,,33:13.2,,
,,35:17.6,,
,,38:04.5,,
,,39:11.5,,
,,39:18.8,,
,,39:19.0,,
,,44:42.0,,
,,45:38.7,,
,,45:59.2,,
,,47:03.0,,
,,49:12.2,,
,,51:02.9,,
,,53:58.1,,
,,55:47.8,,
,,49:40.3,,
,,40:30.0,,
,,02:56.7,,
,,04:29.5,,
,,05:14.0,,
,,20:00.0,,
,,51:08.8,,
,,57:44.8,,
,,59:58.9,,
,,01:11.4,,
,,04:25.9,,
,,06:27.4,,
,,08:23.6,,
,,10:50.0,,
,,11:39.6,,
,,40:57.0,,
,,08:50.0,,
,,03:31.0,,
,,48:43.2,,
,,48:43.7,,
,,53:20.8,,
,,54:46.7,,
,,57:33.3,,
,,58:44.2,,
,,01:36.7,,
,,04:53.6,,
,,07:05.3,,
,,09:21.6,,
,,12:01.4,,
,,13:17.2,,
,,15:30.9,,
,,18:47.1,,
,,19:52.7,,
,,22:42.1,,
,,23:46.1,,
,,26:03.9,,
,,27:17.5,,
,,19:04.9,,
,,19:05.2,,
,,11:12.0,,
,,13:41.9,,
,,13:42.2,,
,,16:40.0,,
,,20:07.7,,
,,21:21.1,,
,,23:10.4,,
,,24:20.0,,
,,26:51.5,,
,,31:13.6,,
,,32:28.9,,
,,37:11.9,,
,,37:12.2,,
,,37:36.8,,
,,37:37.1,,
,,15:32.2,,
,,15:32.7,,
,,20:12.0,,
,,33:19.6,,
,,36:29.2,,
,,37:52.2,,
,,38:59.3,,
,,41:48.0,,
,,45:21.2,,
,,24:39.0,,
,,06:55.5,,
,,08:57.0,,
,,43:59.9,,
,,46:51.9,,
,,54:41.4,,
,,41:27.0,,
,,41:23.0,,
,,21:14.0,,
,,53:44.2,,
,,07:30.0,,
,,12:07.0,,
,,36:28.0,,
,,38:47.0,,
,,15:06.0,,
,,16:57.0,,
,,04:35.0,,
,,06:29.0,,
,,02:41.0,,
,,03:48.0,,
,,16:16.8,,
,,35:53.1,,
,,47:07.2,,
,,55:27.1,,
,,08:14.9,,
,,21:11.2,,
,,57:48.9,,
,,03:23.7,,
,,11:50.0,,
,,54:48.0,,
,,56:51.0,,
,,25:08.0,,
,,23:37.0,,
,,25:17.0,,
,,34:48.0,,
,,36:10.0,,
,,45:54.0,,
,,06:59.0,,
,,36:34.0,,
,,46:06.0,,
,,42:14.0,,
,,58:33.0,,
,,59:24.0,,
,,41:30.0,,
,,42:51.0,,
,,08:02.0,,
,,09:34.0,,
,,51:48.0,,
,,52:50.0,,
,,43:13.0,,
,,15:24.0,,
,,50:45.0,,
,,53:33.0,,
,,21:54.0,,
,,22:49.0,,
,,46:39.0,,
,,46:21.0,,
,,03:22.0,,
,,04:44.0,,
,,19:34.0,,
,,22:59.0,,
,,16:04.3,,
,,17:38.3,,
,,17:38.7,,
,,11:59.0,,
,,22:19.0,,
,,47:39.7,,
,,10:18.2,,
,,11:47.8,,
,,15:25.7,,
,,17:09.4,,
,,58:42.0,,
,,38:12.6,,
,,52:56.1,,
,,07:07.8,,
,,32:42.6,,
,,36:54.4,,
,,40:02.1,,
,,51:37.4,,
,,05:41.4,,
,,35:07.0,,
,,50:54.9,,
,,56:46.4,,
,,00:15.3,,
,,01:26.7,,
,,16:04.3,,
,,19:17.2,,
,,28:38.4,,
,,29:19.2,,
,,31:30.4,,
,,54:55.3,,
,,58:46.3,,
,,01:49.7,,
,,17:33.5,,
,,19:49.8,,
,,25:29.0,,
,,27:00.0,,
,,58:46.0,,
,,28:12.8,,
,,23:53.0,,
,,58:35.0,,
,,45:30.2,,
,,47:08.4,,
,,49:17.5,,
,,50:28.9,,
,,52:36.8,,
,,53:49.4,,
,,53:59.0,,
,,53:59.4,,
,,30:47.0,,
,,57:29.9,,
,,01:08.7,,
,,02:47.4,,
,,15:49.1,,
,,22:19.0,,
,,31:10.0,,
,,55:27.0,,
,,06:03.8,,
,,22:47.4,,
,,35:41.0,,
,,29:48.0,,
,,48:50.0,,
,,50:02.0,,
,,32:32.0,,
,,14:44.0,,
,,34:51.0,,
,,24:08.4,,
,,27:11.0,,
,,28:06.6,,
,,28:54.6,,
,,29:29.2,,
,,30:22.7,,
,,31:06.2,,
,,31:39.8,,
,,32:23.9,,
,,33:03.6,,
,,34:11.8,,
,,35:17.3,,
,,35:51.0,,
,,36:44.5,,
,,37:49.2,,
,,38:15.0,,
,,38:48.5,,
,,39:10.0,,
,,39:38.9,,
,,40:08.6,,
,,40:30.9,,
,,41:01.2,,
,,41:23.1,,
,,41:45.2,,
,,42:02.5,,
,,43:16.8,,
,,43:42.8,,
,,44:04.5,,
,,44:22.1,,
,,44:45.2,,
,,45:30.9,,
,,18:13.0,,
,,01:32.0,,
,,30:05.0,,
,,54:36.0,,
,,42:46.0,,
,,59:25.4,,
,,59:25.7,,
,,40:06.8,,
,,40:07.1,,
,,43:37.3,,
,,43:37.7,,
,,31:43.7,,
,,31:43.9,,
,,01:27.8,,
,,01:28.0,,
,,23:13.5,,
,,23:13.7,,
,,02:56.4,,
,,09:36.0,,
,,09:36.3,,
,,57:38.0,,
,,57:38.3,,
,,05:41.0,,
,,05:41.2,,
,,14:14.4,,
,,14:14.6,,
,,17:59.6,,
,,30:12.5,,
,,30:12.7,,
,,43:32.8,,
,,43:33.1,,
,,59:23.3,,
,,59:23.9,,
,,00:28.8,,
,,00:29.1,,
,,29:19.6,,
,,30:17.6,,
,,31:19.1,,
,,45:01.8,,
,,46:19.9,,
,,46:33.3,,
,,50:37.2,,
,,27:05.0,,
,,27:41.0,,
,,29:42.0,,
,,54:46.8,,
,,24:15.0,,
,,29:59.3,,
,,33:08.5,,
,,33:53.4,,
,,34:40.8,,
,,34:41.3,,
,,34:58.0,,
,,06:21.0,,
,,39:12.5,,
,,41:06.5,,
,,41:33.3,,
,,48:15.5,,
,,47:22.0,,
,,48:45.0,,
,,08:22.7,,
,,41:54.0,,
,,43:06.6,,
,,51:06.0,,
,,12:20.1,,
,,12:20.6,,
,,13:49.7,,
,,13:50.3,,
,,14:27.1,,
,,14:27.5,,
,,15:02.2,,
,,15:02.6,,
,,15:26.6,,
,,15:26.9,,
,,39:45.0,,
,,25:49.3,,
,,56:51.2,,
,,56:51.4,,
,,07:26.5,,
,,07:26.8,,
,,09:58.7,,
,,11:48.7,,
,,11:48.9,,
,,19:17.5,,
,,19:17.8,,
,,38:10.2,,
,,40:17.5,,
,,40:17.8,,
,,47:37.0,,
,,53:28.9,,
,,53:29.1,,
,,04:07.1,,
,,04:07.4,,
,,07:46.9,,
,,07:47.2,,
,,14:59.0,,
,,14:59.2,,
,,25:56.4,,
,,25:56.7,,
,,31:43.7,,
,,31:43.9,,
,,05:56.9,,
,,29:04.4,,
,,41:07.2,,
,,41:07.4,,
,,58:30.2,,
,,58:30.4,,
,,58:26.2,,
,,58:26.4,,
,,02:13.2,,
,,27:24.1,,
,,27:24.3,,
,,14:10.2,,
,,14:10.5,,
,,39:06.1,,
,,07:52.7,,
,,13:58.8,,
,,54:05.0,,
,,29:46.7,,
,,30:42.1,,
,,31:17.4,,
,,14:26.8,,
,,21:10.0,,
,,04:09.0,,
,,08:35.5,,
,,08:52.4,,
,,37:49.4,,
,,26:02.6,,
,,21:10.0,,
,,49:26.0,,
,,47:43.0,,
,,50:10.0,,
,,51:38.0,,
,,49:47.0,,
,,49:55.0,,
,,47:58.0,,
,,29:21.0,,
,,46:21.0,,
,,58:09.0,,
,,37:21.0,,
,,25:23.0,,
,,44:15.0,,
,,57:09.2,,
,,01:20.2,,
,,26:15.7,,
,,30:47.0,,
,,34:03.0,,
,,39:25.2,,
,,51:42.7,,
,,04:17.6,,
,,14:45.0,,
,,18:13.1,,
,,22:40.4,,
,,24:10.7,,
,,27:42.4,,
,,28:08.4,,
,,29:56.6,,
,,37:10.3,,
,,40:57.2,,
,,56:05.0,,
,,57:39.0,,
,,00:22.3,,
,,02:54.7,,
,,05:10.0,,
,,06:23.1,,
,,07:12.5,,
,,08:18.0,,
,,11:28.3,,
,,13:59.5,,
,,15:39.1,,
,,17:38.7,,
,,20:38.6,,
,,24:35.2,,
,,26:39.0,,
,,27:10.3,,
,,36:40.7,,
,,42:36.8,,
,,43:27.0,,
,,47:18.9,,
,,48:33.4,,
,,02:54.2,,
,,05:25.7,,
,,16:14.6,,
,,38:31.1,,
,,43:13.3,,
,,54:51.8,,
,,57:13.6,,
,,01:52.4,,
,,02:38.9,,
,,14:25.9,,
,,18:52.4,,
,,21:00.5,,
,,23:43.1,,
,,26:41.2,,
,,30:13.1,,
,,47:12.2,,
,,50:38.5,,
,,34:20.8,,
,,36:20.8,,
,,38:40.5,,
,,39:38.7,,
,,46:26.5,,
,,55:02.3,,
,,58:25.8,,
,,00:08.6,,
,,00:35.5,,
,,08:42.2,,
,,11:37.2,,
,,18:10.3,,
,,20:37.3,,
,,21:19.6,,
,,21:36.5,,
,,23:16.6,,
,,24:52.7,,
,,30:08.8,,
,,35:33.9,,
,,37:52.7,,
,,38:23.3,,
,,43:08.9,,
,,56:17.1,,
,,58:36.9,,
,,01:39.2,,
,,03:51.2,,
,,05:50.4,,
,,48:01.7,,
,,49:23.7,,
,,52:08.0,,
,,56:51.6,,
,,57:08.0,,
,,58:30.6,,
,,59:15.3,,
,,21:03.9,,
,,24:08.5,,
,,29:50.5,,
,,32:11.7,,
,,34:21.5,,
,,42:32.7,,
,,55:27.0,,
,,00:28.1,,
,,03:08.8,,
,,03:37.2,,
,,06:05.5,,
,,07:55.7,,
,,09:05.1,,
,,14:12.8,,
,,15:56.6,,
,,18:19.4,,
,,20:31.7,,
,,28:32.6,,
,,33:44.4,,
,,41:49.3,,
,,46:32.3,,
,,47:06.1,,
,,49:42.4,,
,,50:21.9,,
,,55:30.8,,
,,57:46.2,,
,,04:26.5,,
,,08:53.8,,
,,15:07.5,,
,,25:21.5,,
,,03:10.4,,
,,04:15.7,,
,,06:58.4,,
,,09:23.8,,
,,13:08.5,,
,,14:44.3,,
,,20:46.2,,
,,23:20.7,,
,,23:36.6,,
,,29:17.9,,
,,29:28.1,,
,,30:07.7,,
,,33:59.5,,
,,44:28.5,,
,,44:59.6,,
,,45:46.2,,
,,46:12.0,,
,,46:44.7,,
,,47:07.6,,
,,47:25.1,,
,,47:39.9,,
,,48:01.3,,
,,48:25.0,,
,,48:37.2,,
,,49:08.2,,
,,49:25.1,,
,,49:40.4,,
,,49:52.9,,
,,50:21.3,,
,,50:49.7,,
,,27:40.0,,
,,27:27.0,,
,,53:14.7,,
,,53:33.0,,
,,53:47.3,,
,,54:23.2,,
,,54:51.9,,
,,55:30.4,,
,,55:46.6,,
,,56:23.4,,
,,56:34.2,,
,,58:02.4,,
,,58:15.1,,
,,58:31.2,,
,,58:43.8,,
,,59:01.9,,
,,59:15.3,,
,,59:56.2,,
,,00:13.3,,
,,01:16.1,,
,,01:55.7,,
,,02:14.6,,
,,02:29.5,,
,,02:39.7,,
,,02:55.2,,
,,03:07.1,,
,,03:24.9,,
,,04:38.7,,
,,05:14.7,,
,,10:15.1,,
,,40:11.9,,
,,53:31.2,,
,,08:48.1,,
,,37:33.8,,
,,04:37.0,,
,,31:09.0,,
,,45:50.4,,
,,47:31.3,,
,,01:08.7,,
,,04:37.2,,
,,23:07.9,,
,,52:23.7,,
,,20:27.9,,
,,13:05.0,,
,,40:09.0,,
,,00:56.0,,
,,38:17.0,,
,,46:54.0,,
,,30:07.0,,
,,27:32.1,,
,,27:33.1,,
,,27:34.1,,
,,27:35.1,,
,,27:36.1,,
,,27:37.1,,
,,27:38.1,,
,,27:39.1,,
,,27:40.1,,
,,27:41.1,,
,,27:42.1,,
,,27:43.1,,
,,27:44.1,,
,,27:45.1,,
,,27:46.1,,
,,27:47.1,,
,,27:48.1,,
,,27:49.1,,
,,27:50.1,,
,,27:51.1,,
,,27:52.1,,
,,27:53.1,,
,,27:54.1,,
,,27:55.1,,
,,27:56.1,,
,,27:57.1,,
,,27:58.1,,
,,27:59.1,,
,,28:00.1,,
,,28:01.1,,
,,28:02.1,,
,,28:03.1,,
,,28:04.1,,
,,28:05.1,,
,,28:06.1,,
,,28:07.1,,
,,28:08.1,,
,,28:09.1,,
,,28:10.1,,
,,28:11.1,,
,,28:12.1,,
,,28:13.1,,
,,28:14.1,,
,,28:15.1,,
,,28:16.1,,
,,28:17.1,,
,,28:18.1,,
,,28:19.1,,
,,28:20.1,,
,,28:21.1,,
,,28:22.1,,
,,28:23.1,,
,,28:24.1,,
,,28:25.1,,
,,28:26.1,,
,,28:27.1,,
,,28:28.1,,
,,28:29.1,,
,,28:30.1,,
,,28:31.1,,
,,28:32.1,,
,,28:33.1,,
,,28:34.1,,
,,28:35.1,,
,,28:36.1,,
,,28:37.1,,
,,28:38.1,,
,,28:39.1,,
,,28:40.1,,
,,28:41.1,,
,,28:42.1,,
,,28:43.1,,
,,28:44.1,,
,,28:45.1,,
,,28:46.1,,
,,28:47.1,,
,,28:48.1,,
,,28:49.1,,
,,28:50.1,,
,,28:51.1,,
,,28:52.1,,
,,28:53.1,,
,,28:54.1,,
,,28:55.1,,
,,28:56.1,,
,,28:57.1,,
,,28:58.1,,
,,28:59.1,,
,,29:00.1,,
,,29:01.1,,
,,29:02.1,,
,,29:03.1,,
,,29:04.1,,
,,29:05.1,,
,,29:06.1,,
,,29:07.1,,
,,29:08.1,,
,,29:09.1,,
,,29:10.1,,
,,29:11.1,,
,,29:12.1,,
,,29:13.1,,
,,29:14.1,,
,,29:15.1,,
,,29:16.1,,
,,29:17.1,,
,,29:18.1,,
,,29:19.1,,
,,29:20.1,,
,,29:21.1,,
,,29:22.1,,
,,29:23.1,,
,,29:24.1,,
,,29:25.1,,
,,29:26.1,,
,,29:27.1,,
,,29:28.1,,
,,29:29.1,,
,,29:30.1,,
,,29:31.1,,
,,29:32.1,,
,,29:33.1,,
,,29:34.1,,
,,29:35.1,,
,,29:36.1,,
,,29:37.1,,
,,29:38.1,,
,,29:39.1,,
,,29:40.1,,
,,29:41.1,,
,,29:42.1,,
,,29:43.1,,
,,29:44.1,,
,,29:45.1,,
,,29:46.1,,
,,29:47.1,,
,,29:48.1,,
,,29:49.1,,
,,29:50.1,,
,,29:51.1,,
,,29:52.1,,
,,29:53.1,,
,,29:54.1,,
,,29:55.1,,
,,29:56.1,,
,,29:57.1,,
,,29:58.1,,
,,29:59.1,,
,,30:00.1,,
,,30:01.1,,
,,30:02.1,,
,,30:03.1,,
,,30:04.1,,
,,30:05.1,,
,,30:06.1,,
,,30:07.1,,
,,30:08.1,,
,,30:09.1,,
,,30:10.1,,
,,30:11.1,,
,,30:12.1,,
,,30:13.1,,
,,30:14.1,,
,,30:15.1,,
,,30:16.1,,
,,30:17.1,,
,,30:18.1,,
,,30:19.1,,
,,30:20.1,,
,,30:21.1,,
,,30:22.1,,
,,30:23.1,,
,,30:24.1,,
,,30:25.1,,
,,30:26.1,,
,,30:27.1,,
,,30:28.1,,
,,30:29.1,,
,,30:30.1,,
,,30:31.1,,
,,30:32.1,,
,,19:27.5,,
,,19:28.1,,
,,20:23.3,,
,,20:23.6,,
,,21:01.7,,
,,21:02.0,,
,,21:50.4,,
,,21:50.7,,
,,22:51.7,,
,,22:52.0,,
,,23:39.1,,
,,23:39.3,,
,,24:09.9,,
,,24:10.2,,
,,24:37.0,,
,,24:37.3,,
,,25:07.3,,
,,25:07.7,,
,,25:58.8,,
,,25:59.0,,
,,26:37.5,,
,,26:37.8,,
,,27:08.2,,
,,27:08.5,,
,,27:39.3,,
,,27:39.5,,
,,28:47.6,,
,,28:47.8,,
,,29:24.5,,
,,29:24.8,,
,,30:11.8,,
,,30:12.1,,
,,30:42.9,,
,,30:43.2,,
,,31:23.3,,
,,31:23.6,,
,,31:56.2,,
,,31:56.5,,
,,32:25.9,,
,,32:26.2,,
,,33:13.5,,
,,33:13.9,,
,,33:51.1,,
,,33:51.3,,
,,34:35.1,,
,,34:35.4,,
,,35:26.8,,
,,35:27.1,,
,,36:03.7,,
,,36:03.9,,
,,36:42.4,,
,,36:42.6,,
,,37:19.6,,
,,37:20.0,,
,,37:52.2,,
,,37:52.5,,
,,38:18.2,,
,,38:18.6,,
,,39:08.8,,
,,39:09.0,,
,,39:33.2,,
,,39:33.4,,
,,40:05.7,,
,,40:06.0,,
,,40:31.2,,
,,40:31.5,,
,,41:07.5,,
,,41:07.7,,
,,42:13.4,,
,,42:13.7,,
,,42:50.3,,
,,42:50.6,,
,,43:24.2,,
,,43:24.5,,
,,43:45.1,,
,,43:45.4,,
,,44:49.5,,
,,44:49.8,,
,,45:31.2,,
,,45:31.5,,
,,45:54.4,,
,,45:54.6,,
,,46:35.7,,
,,46:36.0,,
,,46:58.1,,
,,46:58.6,,
,,47:32.1,,
,,47:32.3,,
,,48:04.2,,
,,48:04.4,,
,,48:25.6,,
,,48:25.9,,
,,48:57.7,,
,,48:57.9,,
,,49:44.3,,
,,49:44.5,,
,,50:32.2,,
,,50:32.6,,
,,51:04.6,,
,,51:04.8,,
,,51:51.8,,
,,51:52.0,,
,,52:31.6,,
,,52:31.9,,
,,53:07.9,,
,,53:08.1,,
,,53:46.0,,
,,53:46.3,,
,,54:07.8,,
,,54:08.1,,
,,54:40.9,,
,,54:41.3,,
,,55:09.4,,
,,55:09.7,,
,,55:51.3,,
,,55:51.6,,
,,56:27.3,,
,,56:27.6,,
,,56:57.7,,
,,56:58.0,,
,,57:39.6,,
,,57:39.9,,
,,58:04.6,,
,,58:04.9,,
,,58:47.5,,
,,58:47.8,,
,,59:21.8,,
,,59:22.1,,
,,59:52.4,,
,,59:52.7,,
,,00:28.3,,
,,00:28.6,,
,,01:00.1,,
,,01:00.4,,
,,01:46.0,,
,,01:46.3,,
,,02:12.8,,
,,02:13.1,,
,,02:54.6,,
,,02:54.9,,
,,03:27.6,,
,,03:27.9,,
,,04:28.6,,
,,04:28.9,,
,,04:43.9,,
,,04:44.2,,
,,05:13.4,,
,,05:13.6,,
,,05:51.4,,
,,05:51.7,,
,,06:24.2,,
,,06:24.4,,
,,06:57.8,,
,,06:58.1,,
,,07:27.2,,
,,07:27.5,,
,,08:11.1,,
,,08:11.4,,
,,08:36.0,,
,,08:36.4,,
,,09:05.2,,
,,09:05.5,,
,,09:30.1,,
,,09:30.4,,
,,10:10.4,,
,,10:10.7,,
,,10:35.0,,
,,10:35.3,,
,,11:06.0,,
,,11:06.3,,
,,11:31.3,,
,,11:31.5,,
,,12:04.4,,
,,12:04.7,,
,,12:39.8,,
,,12:40.1,,
,,13:40.0,,
,,13:40.4,,
,,14:13.6,,
,,14:13.9,,
,,14:42.7,,
,,14:42.9,,
,,15:14.5,,
,,15:14.8,,
,,15:42.6,,
,,15:43.0,,
,,16:20.1,,
,,16:20.4,,
,,16:46.7,,
,,16:46.9,,
,,17:18.2,,
,,17:18.5,,
,,17:58.3,,
,,17:58.6,,
,,18:36.7,,
,,18:37.0,,
,,19:09.3,,
,,19:09.6,,
,,19:51.9,,
,,19:52.2,,
,,20:32.9,,
,,20:33.3,,
,,20:58.3,,
,,20:58.6,,
,,21:33.0,,
,,21:33.3,,
,,22:01.7,,
,,22:02.0,,
,,22:32.3,,
,,22:32.6,,
,,23:05.1,,
,,23:05.4,,
,,24:07.2,,
,,24:07.5,,
,,24:35.2,,
,,24:35.5,,
,,25:23.2,,
,,25:23.5,,
,,26:08.4,,
,,26:08.7,,
,,27:07.4,,
,,27:07.7,,
,,27:48.0,,
,,27:48.2,,
,,28:20.5,,
,,28:20.8,,
,,28:54.2,,
,,28:54.5,,
,,29:41.2,,
,,29:41.5,,
,,30:21.4,,
,,30:21.6,,
,,30:55.8,,
,,30:56.1,,
,,31:53.7,,
,,31:54.0,,
,,32:32.6,,
,,32:32.9,,
,,33:15.5,,
,,33:15.8,,
,,33:50.6,,
,,33:50.9,,
,,34:24.3,,
,,34:24.5,,
,,35:09.7,,
,,35:09.9,,
,,35:25.7,,
,,35:26.0,,
,,37:36.7,,
,,37:36.9,,
,,37:57.7,,
,,37:58.0,,
,,38:22.3,,
,,38:22.5,,
,,38:59.8,,
,,39:00.1,,
,,39:21.9,,
,,39:22.2,,
,,40:04.6,,
,,40:04.9,,
,,40:52.7,,
,,40:53.0,,
,,41:12.6,,
,,41:12.9,,
,,41:46.7,,
,,41:47.0,,
,,42:16.7,,
,,42:17.0,,
,,42:47.4,,
,,42:47.7,,
,,43:21.7,,
,,43:22.0,,
,,43:55.7,,
,,43:56.0,,
,,44:52.3,,
,,44:52.6,,
,,45:19.4,,
,,45:19.7,,
,,46:16.2,,
,,46:16.5,,
,,47:04.2,,
,,47:04.4,,
,,48:36.7,,
,,48:37.0,,
,,49:29.8,,
,,49:30.1,,
,,50:28.5,,
,,50:28.8,,
,,51:25.3,,
,,51:25.5,,
,,52:04.4,,
,,52:04.7,,
,,52:25.6,,
,,52:25.8,,
,,52:53.2,,
,,52:53.5,,
,,53:24.2,,
,,53:24.5,,
,,54:02.3,,
,,54:02.5,,
,,54:40.4,,
,,54:40.7,,
,,55:12.6,,
,,55:13.0,,
,,55:54.1,,
,,55:54.4,,
,,56:41.3,,
,,56:41.6,,
,,57:19.8,,
,,57:20.1,,
,,58:06.9,,
,,58:07.2,,
,,58:55.6,,
,,58:55.9,,
,,59:18.8,,
,,59:19.1,,
,,59:48.9,,
,,59:49.2,,
,,00:18.7,,
,,00:18.9,,
,,00:57.5,,
,,00:57.8,,
,,01:20.5,,
,,01:20.8,,
,,02:04.5,,
,,02:04.8,,
,,02:39.8,,
,,02:40.2,,
,,03:13.4,,
,,03:13.7,,
,,03:40.1,,
,,03:40.4,,
,,04:21.6,,
,,04:21.8,,
,,04:53.0,,
,,04:53.2,,
,,05:23.4,,
,,05:23.7,,
,,05:56.4,,
,,05:56.7,,
,,06:43.0,,
,,06:43.4,,
,,07:17.6,,
,,07:17.9,,
,,07:46.9,,
,,07:47.3,,
,,08:26.3,,
,,08:26.6,,
,,08:51.8,,
,,08:52.1,,
,,09:25.1,,
,,09:25.4,,
,,09:59.2,,
,,09:59.4,,
,,10:24.9,,
,,10:25.2,,
,,10:51.0,,
,,10:51.2,,
,,11:17.1,,
,,11:17.4,,
,,11:51.0,,
,,11:51.3,,
,,12:27.7,,
,,12:28.0,,
,,12:59.6,,
,,12:59.9,,
,,13:46.7,,
,,13:47.0,,
,,14:11.6,,
,,14:12.0,,
,,14:43.9,,
,,14:44.2,,
,,15:17.1,,
,,15:17.4,,
,,15:48.0,,
,,15:48.3,,
,,16:24.3,,
,,16:24.7,,
,,16:56.5,,
,,16:56.8,,
,,17:20.8,,
,,17:21.1,,
,,17:51.1,,
,,17:51.6,,
,,18:20.4,,
,,18:20.7,,
,,19:11.7,,
,,19:12.1,,
,,19:48.8,,
,,19:49.1,,
,,20:28.0,,
,,20:28.2,,
,,21:18.1,,
,,21:18.4,,
,,21:53.3,,
,,21:53.6,,
,,22:34.1,,
,,22:34.4,,
,,24:15.8,,
,,24:16.0,,
,,25:00.4,,
,,25:00.6,,
,,25:14.3,,
,,25:14.5,,
,,25:34.9,,
,,25:35.2,,
,,26:05.9,,
,,26:06.2,,
,,26:40.2,,
,,26:40.5,,
,,27:05.1,,
,,27:05.4,,
,,27:48.5,,
,,27:48.7,,
,,28:28.4,,
,,28:28.7,,
,,29:05.6,,
,,29:05.9,,
,,29:33.8,,
,,29:34.1,,
,,30:11.8,,
,,30:12.1,,
,,30:36.5,,
,,30:36.8,,
,,31:01.5,,
,,31:01.9,,
,,31:32.6,,
,,31:32.8,,
,,32:07.7,,
,,32:08.0,,
,,36:02.9,,
,,36:03.2,,
,,38:33.9,,
,,38:34.2,,
,,39:03.8,,
,,39:04.1,,
,,40:09.1,,
,,40:09.4,,
,,41:02.5,,
,,41:02.8,,
,,41:35.4,,
,,41:35.6,,
,,42:06.1,,
,,42:06.4,,
,,42:39.2,,
,,42:39.5,,
,,43:08.8,,
,,43:09.1,,
,,43:57.8,,
,,43:58.1,,
,,44:45.8,,
,,44:46.1,,
,,45:27.6,,
,,45:28.0,,
,,45:52.8,,
,,45:53.1,,
,,46:57.5,,
,,46:57.8,,
,,47:39.1,,
,,47:39.4,,
,,48:50.3,,
,,48:50.6,,
,,49:24.7,,
,,49:25.0,,
,,49:59.7,,
,,50:00.1,,
,,50:41.2,,
,,50:41.5,,
,,51:26.9,,
,,51:27.2,,
,,52:27.5,,
,,52:27.8,,
,,52:58.3,,
,,52:58.6,,
,,53:36.6,,
,,53:36.8,,
,,54:10.7,,
,,54:11.0,,
,,54:50.8,,
,,54:51.2,,
,,55:28.5,,
,,55:28.7,,
,,56:07.2,,
,,56:07.4,,
,,56:42.9,,
,,56:43.2,,
,,57:09.8,,
,,57:10.0,,
,,57:38.9,,
,,57:39.2,,
,,58:09.3,,
,,58:09.6,,
,,58:40.5,,
,,58:40.8,,
,,59:15.7,,
,,59:16.0,,
,,59:49.9,,
,,59:50.1,,
,,00:16.9,,
,,00:17.3,,
,,00:52.2,,
,,00:52.5,,
,,01:31.1,,
,,01:31.4,,
,,01:55.6,,
,,01:55.9,,
,,02:28.5,,
,,02:28.8,,
,,02:57.2,,
,,02:57.5,,
,,03:27.3,,
,,03:27.5,,
,,04:02.9,,
,,04:03.2,,
,,04:32.4,,
,,04:32.7,,
,,04:54.1,,
,,04:54.4,,
,,05:34.1,,
,,05:34.3,,
,,06:02.7,,
,,06:02.9,,
,,06:31.3,,
,,06:31.6,,
,,06:58.7,,
,,06:58.9,,
,,07:29.1,,
,,07:29.4,,
,,08:12.3,,
,,08:12.6,,
,,08:33.9,,
,,08:34.2,,
,,09:14.9,,
,,09:15.2,,
,,09:35.7,,
,,09:36.1,,
,,10:01.9,,
,,10:02.1,,
,,10:34.8,,
,,10:35.2,,
,,10:59.0,,
,,10:59.3,,
,,11:34.7,,
,,11:35.0,,
,,12:09.0,,
,,12:09.3,,
,,12:53.2,,
,,12:53.5,,
,,13:14.7,,
,,13:15.0,,
,,13:53.3,,
,,13:53.6,,
,,14:17.1,,
,,14:17.4,,
,,14:49.8,,
,,14:50.0,,
,,15:29.7,,
,,15:30.1,,
,,16:11.8,,
,,16:12.2,,
,,16:56.8,,
,,16:57.1,,
,,17:34.2,,
,,17:34.4,,
,,09:38.1,,
,,09:38.5,,
,,11:38.2,,
,,11:38.5,,
,,50:01.7,,
,,50:02.1,,
,,50:56.2,,
,,50:56.5,,
,,51:24.8,,
,,51:25.1,,
,,51:58.7,,
,,51:59.0,,
,,52:28.4,,
,,52:28.7,,
,,53:03.0,,
,,53:03.2,,
,,53:33.5,,
,,53:33.8,,
,,54:01.8,,
,,54:02.1,,
,,55:15.7,,
,,55:16.0,,
,,55:50.8,,
,,55:51.1,,
,,56:25.5,,
,,56:25.8,,
,,57:08.8,,
,,57:09.1,,
,,57:52.2,,
,,57:52.5,,
,,58:29.9,,
,,58:30.2,,
,,59:06.1,,
,,59:06.4,,
,,00:00.5,,
,,00:00.7,,
,,00:35.0,,
,,00:35.3,,
,,01:10.3,,
,,01:10.6,,
,,01:42.2,,
,,01:42.5,,
,,02:19.9,,
,,02:20.2,,
,,03:03.2,,
,,03:03.4,,
,,03:39.5,,
,,03:39.8,,
,,04:10.6,,
,,04:10.9,,
,,04:52.2,,
,,04:52.4,,
,,05:22.7,,
,,05:23.0,,
,,06:00.2,,
,,06:00.4,,
,,08:40.9,,
,,08:41.1,,
,,09:06.6,,
,,09:06.8,,
,,09:47.0,,
,,09:47.3,,
,,10:34.9,,
,,10:35.1,,
,,11:16.3,,
,,11:16.6,,
,,11:42.0,,
,,11:42.3,,
,,12:12.8,,
,,12:13.0,,
,,12:50.5,,
,,12:50.9,,
,,13:17.2,,
,,13:17.5,,
,,13:49.5,,
,,13:49.8,,
,,14:18.0,,
,,14:18.4,,
