Goat_id,Note_date,Message
5581,10:25.2,New Tag: OR01873
5665,10:51.0,Previous Tag: 16008A
5665,10:51.2,New Tag: OR01874
6430,11:17.1,Previous Tag: 17043A
6430,11:17.4,New Tag: OR01875
5835,11:51.0,Previous Tag: 17029A
5835,11:51.3,New Tag: OR01876
5973,12:27.7,Previous Tag: 12035A
5973,12:28.0,New Tag: OR01877
5874,12:59.6,Previous Tag: 13016AR
5874,12:59.9,New Tag: OR01878
6003,13:46.7,Previous Tag: 16014A
6003,13:47.0,New Tag: OR01879
5938,14:11.6,Previous Tag: 12118A
5938,14:12.0,New Tag: OR01880
6518,14:43.9,Previous Tag: 17321B
6518,14:44.2,New Tag: OR01881
5576,15:17.1,Previous Tag: 15170A
5576,15:17.4,New Tag: OR01882
6575,15:48.0,Previous Tag: 17153B
6575,15:48.3,New Tag: OR01883
6488,16:24.3,Previous Tag: 17146A
6488,16:24.7,New Tag: OR01884
5628,16:56.5,Previous Tag: 15005B
5628,16:56.8,New Tag: OR01885
5877,17:20.8,Previous Tag: 17164B
5877,17:21.1,New Tag: OR01886
6016,17:51.1,Previous Tag: 13070B
6016,17:51.6,New Tag: OR01887
5958,18:20.4,Previous Tag: 15035A
5958,18:20.7,New Tag: OR01588
6456,19:11.7,Previous Tag: 16001A
6456,19:12.1,New Tag: OR01889
5920,19:48.8,Previous Tag: 12007B
5920,19:49.1,New Tag: OR01890
6012,20:28.0,Previous Tag: 17113B
6012,20:28.2,New Tag: OR01891
6020,21:18.1,Previous Tag: 15007B
6020,21:18.4,New Tag: OR01892
5616,21:53.3,Previous Tag: 16241A
5616,21:53.6,New Tag: OR01893
5715,22:34.1,Previous Tag: 13032B
5715,22:34.4,New Tag: OR01894
5958,24:15.8,Previous Tag: OR01588
5958,24:16.0,New Tag: OR01888
6442,25:00.4,Previous Tag: OR01895
6442,25:00.6,New Tag: OR01859
6494,25:14.3,Previous Tag: 17050A
6494,25:14.5,New Tag: OR01895
6111,25:34.9,Previous Tag: 14062D
6111,25:35.2,New Tag: OR01896
5688,26:05.9,Previous Tag: 14117C
5688,26:06.2,New Tag: OR01897
6407,26:40.2,Previous Tag: 17086A
6407,26:40.5,New Tag: OR01898
6202,27:05.1,Previous Tag: 14016B
6202,27:05.4,New Tag: OR01899
5590,27:48.5,Previous Tag: 17278A
5590,27:48.7,New Tag: OR01900
6274,28:28.4,Previous Tag: 15046B
6274,28:28.7,New Tag: OR01901
6110,29:05.6,Previous Tag: 14062C
6110,29:05.9,New Tag: OR01902
6008,29:33.8,Previous Tag: 17333B
6008,29:34.1,New Tag: OR01903
5635,30:11.8,Previous Tag: 15012E
5635,30:12.1,New Tag: OR01904
6269,30:36.5,Previous Tag: 16256A
6269,30:36.8,New Tag: OR01905
6300,31:01.5,Previous Tag: 16102A
6300,31:01.9,New Tag: OR01906
6130,31:32.6,Previous Tag: 13061A
6130,31:32.8,New Tag: OR01907
5994,32:07.7,Previous Tag: 16017BB
5994,32:08.0,New Tag: OR01908
5619,36:02.9,Previous Tag: OR0107
5619,36:03.2,New Tag: OR01807
6445,38:33.9,Previous Tag: OR017011
6445,38:34.2,New Tag: OR01710Q
6445,39:03.8,Previous Tag: OR01710Q
6445,39:04.1,New Tag: OR01711
6141,40:09.1,Previous Tag: 15081B
6141,40:09.4,New Tag: OR01909Q
5797,41:02.5,Previous Tag: 16205B
5797,41:02.8,New Tag: OR01910
6326,41:35.4,Previous Tag: 16178C
6326,41:35.6,New Tag: OR01911
6527,42:06.1,Previous Tag: 17079B
6527,42:06.4,New Tag: OR01912
6290,42:39.2,Previous Tag: 17155B
6290,42:39.5,New Tag: OR01913
5786,43:08.8,Previous Tag: 10025A
5786,43:09.1,New Tag: OR01914
6311,43:57.8,Previous Tag: 16049B
6311,43:58.1,New Tag: OR01916
6486,44:45.8,Previous Tag: 16189A
6486,44:46.1,New Tag: OR01915
6224,45:27.6,Previous Tag: 15071B
6224,45:28.0,New Tag: OR01917
6327,45:52.8,Previous Tag: 16178D
6327,45:53.1,New Tag: OR01918
6257,46:57.5,Previous Tag: 16044B
6257,46:57.8,New Tag: OR01919
6536,47:39.1,Previous Tag: 17145S
6536,47:39.4,New Tag: OR01920
5957,48:50.3,Previous Tag: 16214B
5957,48:50.6,New Tag: OR01921
6010,49:24.7,Previous Tag: 17193B
6010,49:25.0,New Tag: OR01922
5867,49:59.7,Previous Tag: 14025E
5867,50:00.1,New Tag: OR01923
5575,50:41.2,Previous Tag: 16112B
5575,50:41.5,New Tag: OR01924
6328,51:26.9,Previous Tag: 16178E
6328,51:27.2,New Tag: OR01925
6262,52:27.5,Previous Tag: 15043B
6262,52:27.8,New Tag: OR01926
6428,52:58.3,Previous Tag: 17262A
6428,52:58.6,New Tag: OR01927
5880,53:36.6,Previous Tag: 16032A
5880,53:36.8,New Tag: OR01928
6560,54:10.7,Previous Tag: 16029A
6560,54:11.0,New Tag: OR01929
5981,54:50.8,Previous Tag: 13046BG
5981,54:51.2,New Tag: OR01930
6491,55:28.5,Previous Tag: 15070C
6491,55:28.7,New Tag: OR01931
6304,56:07.2,Previous Tag: 17209A
6304,56:07.4,New Tag: OR01932
6218,56:42.9,Previous Tag: 14073B
6218,56:43.2,New Tag: OR01933
6484,57:09.8,Previous Tag: 16300B
6484,57:10.0,New Tag: OR01934
5633,57:38.9,Previous Tag: 15012C
5633,57:39.2,New Tag: OR01935
6301,58:09.3,Previous Tag: 16102B
6301,58:09.6,New Tag: OR01936
5672,58:40.5,Previous Tag: 15060B
5672,58:40.8,New Tag: OR01937
5838,59:15.7,Previous Tag: 13066A
5838,59:16.0,New Tag: OR01938
5604,59:49.9,Previous Tag: 15009D
5604,59:50.1,New Tag: OR01939
5799,00:16.9,Previous Tag: 13043B
5799,00:17.3,New Tag: OR01940
6039,00:52.2,Previous Tag: 15027B
6039,00:52.5,New Tag: OR01941
6470,01:31.1,Previous Tag: 16250A
6470,01:31.4,New Tag: OR01942
6160,01:55.6,Previous Tag: 13082D
6160,01:55.9,New Tag: OR01943
6137,02:28.5,Previous Tag: 14058E
6137,02:28.8,New Tag: OR01944
6048,02:57.2,Previous Tag: 16031E
6048,02:57.5,New Tag: OR01945
5971,03:27.3,Previous Tag: 14126A
5971,03:27.5,New Tag: OR01946
5862,04:02.9,Previous Tag: 17178B
5862,04:03.2,New Tag: OR01947
6402,04:32.4,Previous Tag: 17143A
6402,04:32.7,New Tag: ORO1948
5675,04:54.1,Previous Tag: 13012A
5675,04:54.4,New Tag: OR01949
6341,05:34.1,Previous Tag: 17286B
6341,05:34.3,New Tag: OR01950
6241,06:02.7,Previous Tag: 15092B
6241,06:02.9,New Tag: OR01951
6258,06:31.3,Previous Tag: 16109A
6258,06:31.6,New Tag: OR01952
6368,06:58.7,Previous Tag: 17300B
6368,06:58.9,New Tag: OR01953
6367,07:29.1,Previous Tag: 17300A
6367,07:29.4,New Tag: OR01954
5592,08:12.3,Previous Tag: 15068A
5592,08:12.6,New Tag: OR01955
6398,08:33.9,Previous Tag: 15004B
6398,08:34.2,New Tag: OR01956
6481,09:14.9,Previous Tag: 14120B
6481,09:15.2,New Tag: OR01957
5697,09:35.7,Previous Tag: 15120D
5697,09:36.1,New Tag: OR01958
6345,10:01.9,Previous Tag: 17218B
6345,10:02.1,New Tag: OR01959
5946,10:34.8,Previous Tag: 17022A
5946,10:35.2,New Tag: OR01960
6125,10:59.0,Previous Tag: 17150B
6125,10:59.3,New Tag: OR01961
5947,11:34.7,Previous Tag: 17022B
5947,11:35.0,New Tag: OR01962
6174,12:09.0,Previous Tag: 16147B
6174,12:09.3,New Tag: OR01963
6298,12:53.2,Previous Tag: 15141A
6298,12:53.5,New Tag: OR01965
6418,13:14.7,Previous Tag: 15023C
6418,13:15.0,New Tag: OR01964
6208,13:53.3,Previous Tag: 15011A
6208,13:53.6,New Tag: OR01966
6478,14:17.1,Previous Tag: 17239A
6478,14:17.4,New Tag: OR01967
5783,14:49.8,Previous Tag: 16174A
5783,14:50.0,New Tag: OR01968
6148,15:29.7,Previous Tag: 17089A
6148,15:30.1,New Tag: OR01969
6465,16:11.8,Previous Tag: 15133B
6465,16:12.2,New Tag: OR01970
5953,16:56.8,Previous Tag: 17068B
5953,16:57.1,New Tag: OR01971
6365,17:34.2,Previous Tag: 17023A
6365,17:34.4,New Tag: OR01972
6402,09:38.1,Previous Tag: ORO1948
6402,09:38.5,New Tag: OR01948
5828,11:38.2,Previous Tag: 0R01820
5828,11:38.5,New Tag: OR01820
5614,50:01.7,Previous Tag: 16094A
5614,50:02.1,New Tag: 19001
6129,50:56.2,Previous Tag: 16264B
6129,50:56.5,New Tag: OR01499
6469,51:24.8,Previous Tag: 17284S
6469,51:25.1,New Tag: OR01498
6526,51:58.7,Previous Tag: 17079A
6526,51:59.0,New Tag: OR01501
6543,52:28.4,Previous Tag: 17069A
6543,52:28.7,New Tag: OR01502
6004,53:03.0,Previous Tag: 16014B
6004,53:03.2,New Tag: OR01503
6272,53:33.5,Previous Tag: 14125B
6272,53:33.8,New Tag: OR01504
5850,54:01.8,Previous Tag: 16199B
5850,54:02.1,New Tag: OR01505
6216,55:15.7,Previous Tag: 17213S
6216,55:16.0,New Tag: OR01500
5847,55:50.8,Previous Tag: 16096A
5847,55:51.1,New Tag: OR01510
5725,56:25.5,Previous Tag: 16206B
5725,56:25.8,New Tag: OR01511
6434,57:08.8,Previous Tag: 13087S
6434,57:09.1,New Tag: 19002
5607,57:52.2,Previous Tag: 17171B
5607,57:52.5,New Tag: 19003
6393,58:29.9,Previous Tag: 12085B
6393,58:30.2,New Tag: OR01513
6497,59:06.1,Previous Tag: 16291A
6497,59:06.4,New Tag: OR01512
6247,00:00.5,Previous Tag: 16078A
6247,00:00.7,New Tag: 19004
6573,00:35.0,Previous Tag: 16242A
6573,00:35.3,New Tag: 19005
6350,01:10.3,Previous Tag: 14049S
6350,01:10.6,New Tag: 19006
5556,01:42.2,Previous Tag: 17103B
5556,01:42.5,New Tag: 19007
5668,02:19.9,Previous Tag: 16226B
5668,02:20.2,New Tag: OR01514
6019,03:03.2,Previous Tag: 15007A
6019,03:03.4,New Tag: OR01515
6261,03:39.5,Previous Tag: 15043A
6261,03:39.8,New Tag: OR01516
6302,04:10.6,Previous Tag: 17177A
6302,04:10.9,New Tag: OR01517
5634,04:52.2,Previous Tag: 17091BG
5634,04:52.4,New Tag: OR01518
5683,05:22.7,Previous Tag: 15172S
5683,05:23.0,New Tag: 19008
5683,06:00.2,Previous EID: 964001023946930
5683,06:00.4,New EID: 964001027783504
6149,08:40.9,Previous EID: 964001023946056
6149,08:41.1,New EID: 964001027783503
6149,09:06.6,Previous Tag: 17089B
6149,09:06.8,New Tag: OR01519
5896,09:47.0,Previous Tag: 16140DR
5896,09:47.3,New Tag: OR01520
5949,10:34.9,Previous Tag: 17098B
5949,10:35.1,New Tag: 19009
6046,11:16.3,Previous Tag: 16031C
6046,11:16.6,New Tag: OR01521
6446,11:42.0,Previous Tag: 16019A
6446,11:42.3,New Tag: OR01522
6406,12:12.8,Previous Tag: 17322A
6406,12:13.0,New Tag: OR01523
6514,12:50.5,Previous Tag: 17101B
6514,12:50.9,New Tag: 19010
6041,13:17.2,Previous Tag: 15074B
6041,13:17.5,New Tag: OR01524
5943,13:49.5,Previous Tag: 11016B
5943,13:49.8,New Tag: OR01525
5888,14:18.0,Previous Tag: 17141B
5888,14:18.4,New Tag: OR01526
6142,14:43.8,Previous Tag: 11005S
6142,14:44.1,New Tag: OR01527
6059,15:12.4,Previous Tag: 14084CR
6059,15:12.6,New Tag: OR01528
6319,15:49.5,Previous Tag: 14106S
6319,15:49.8,New Tag: 19011
5912,16:11.4,Previous Tag: 17131A
5912,16:11.7,New Tag: 19012
6440,16:43.3,Previous Tag: 17194A
6440,16:43.5,New Tag: OR01529
5780,17:23.8,Previous Tag: 17165B
5780,17:24.1,New Tag: 19013
5987,17:59.6,Previous Tag: 16058B
5987,17:59.8,New Tag: OR01530
6574,18:23.9,Previous Tag: 17153A
6574,18:24.3,New Tag: OR01531
5567,18:50.9,Previous Tag: 15087B
5567,18:51.2,New Tag: 19014
6215,19:21.8,Previous Tag: 17296S
6215,19:22.1,New Tag: 19015
6472,19:47.8,Previous Tag: 16149A
6472,19:48.1,New Tag: OR01532
5615,20:35.9,Previous Tag: 16094B
5615,20:36.2,New Tag: 19016
6500,21:13.9,Previous Tag: 17306A
6500,21:14.2,New Tag: OR01533
5717,22:09.1,Previous Tag: 17211B
5717,22:09.4,New Tag: 19017
5730,22:46.5,Previous Tag: 12003A
5730,22:46.8,New Tag: OR01534
6270,23:17.4,Previous Tag: 16256B
6270,23:17.7,New Tag: 19018
6375,23:49.1,Previous Tag: 16120A
6375,23:49.3,New Tag: OR01535
6351,24:39.6,Previous Tag: 15030A
6351,24:39.8,New Tag: 19019
6022,25:14.1,Previous Tag: 16076A
6022,25:14.4,New Tag: 19020
6415,25:51.7,Previous Tag: 17118A
6415,25:52.2,New Tag: OR01536
6479,26:20.7,Previous Tag: 17239B
6479,26:21.0,New Tag: OR01537
5605,26:45.7,Previous Tag: 15009E
5605,26:46.0,New Tag: OR01539
6458,27:30.2,Previous Tag: 12068S
6458,27:30.4,New Tag: 19021
6492,28:00.6,Previous Tag: 15070D
6492,28:00.8,New Tag: 19022
6389,29:02.4,Previous Tag: 16039AG
6389,29:02.7,New Tag: OR01539Q
5737,29:37.6,Previous Tag: 14144B
5737,29:37.9,New Tag: OR01540
5571,29:56.5,Previous Tag: 16204B
5571,29:56.8,New Tag: 19023
6081,30:24.1,Previous Tag: 17044S
6081,30:24.4,New Tag: 19024
5574,30:48.2,Previous Tag: 16112A
5574,30:48.4,New Tag: 19025
6144,31:25.5,Previous Tag: 16253D
6144,31:25.8,New Tag: OR01541
6207,32:16.3,Previous Tag: 17309S
6207,32:16.6,New Tag: OR01543
6453,32:58.6,Previous Tag: 17290A
6453,32:58.8,New Tag: 19026
5743,33:29.7,Previous Tag: 16223A
5743,33:29.9,New Tag: 19027
6203,34:15.9,Previous Tag: 14147A
6203,34:16.1,New Tag: OR01542
6439,34:38.2,Previous Tag: 16238S
6439,34:38.5,New Tag: 19028
5944,35:06.7,Previous Tag: 13018A
5944,35:07.0,New Tag: 19029
6540,35:40.2,Previous Tag: 17003S
6540,35:40.4,New Tag: OR01544
6349,36:11.3,Previous Tag: 13071B
6349,36:11.5,New Tag: OR01545
6318,36:42.0,Previous Tag: 17046BG
6318,36:42.3,New Tag: OR01546
6533,37:10.2,Previous Tag: 16070B
6533,37:10.5,New Tag: OR01547
5802,37:56.9,Previous Tag: 12039A
5802,37:57.2,New Tag: 19030
6506,38:32.5,Previous Tag: 9002A
6506,38:32.8,New Tag: 19031
6461,39:28.3,Previous Tag: 15066B
6461,39:28.6,New Tag: OR01548
5827,40:05.6,Previous Tag: 14110B
5827,40:06.0,New Tag: OR01549
5886,40:41.6,Previous Tag: 15090B
5886,40:41.9,New Tag: R01550
5886,41:02.5,Previous Tag: R01550
5886,41:02.7,New Tag: OR01550
5705,41:29.4,Previous Tag: 15015S
5705,41:29.6,New Tag: 19032
6477,42:04.3,Previous Tag: 17137B
6477,42:04.7,New Tag: OR01551
6226,42:42.8,Previous Tag: 16074B
6226,42:43.1,New Tag: OR01552
6239,43:15.3,Previous Tag: 16054B
6239,43:15.6,New Tag: OR01553
6025,43:48.8,Previous Tag: 16093B
6025,43:49.0,New Tag: OR01554
5726,44:27.2,Previous Tag: 14015A
5726,44:27.5,New Tag: OR01556
5819,44:57.4,Previous Tag: 16159S
5819,44:57.7,New Tag: 19033
6382,45:38.8,Previous Tag: 16034SB
6382,45:39.1,New Tag: 19034
5928,46:07.1,Previous Tag: 11038B
5928,46:07.3,New Tag: OR01555
6265,46:38.4,Previous Tag: 16248A
6265,46:38.7,New Tag: OR01557
6068,47:02.7,Previous Tag: 17270A
6068,47:02.9,New Tag: 19035
6340,47:34.7,Previous Tag: 17286A
6340,47:35.0,New Tag: OR01559
6483,48:06.3,Previous Tag: 17256B
6483,48:06.5,New Tag: OR01558
6436,48:31.5,Previous Tag: 17229S
6436,48:31.7,New Tag: 19036
6011,48:58.1,Previous Tag: 17113A
6011,48:58.4,New Tag: OR01560
6420,49:32.0,Previous Tag: 15023E
6420,49:32.3,New Tag: 19037
5817,50:00.5,Previous Tag: 14022B
5817,50:00.9,New Tag: 19038
5652,50:42.6,Previous Tag: 13010B
5652,50:42.9,New Tag: OR01562
5735,51:14.2,Previous Tag: 17311B
5735,51:14.5,New Tag: 19039
6197,51:51.1,Previous Tag: 16060BG
6197,51:51.4,New Tag: OR01561
6295,52:25.7,Previous Tag: 16091B
6295,52:26.0,New Tag: OR01563
6094,52:54.0,Previous Tag: 17115SG
6094,52:54.2,New Tag: 19040
5903,53:19.0,Previous Tag: 15022B
5903,53:19.3,New Tag: 19041
5820,53:52.6,Previous Tag: 14078A
5820,53:52.8,New Tag: OR01564
5810,54:23.5,Previous Tag: 16141A
5810,54:23.8,New Tag: OR01566
6211,54:53.7,Previous Tag: 17039B
6211,54:54.0,New Tag: OR01565
6499,55:20.7,Previous Tag: 16067B
6499,55:21.0,New Tag: 19042
6209,56:01.3,Previous Tag: 15011B
6209,56:01.6,New Tag: 19043
6187,56:35.0,Previous Tag: 15111A
6187,56:35.4,New Tag: OR01567
5809,57:00.5,Previous Tag: 16028S
5809,57:00.9,New Tag: 19044
5882,57:30.4,Previous Tag: 17100BG
5882,57:30.7,New Tag: OR01568
5727,57:49.6,Previous Tag: 14015B
5727,57:49.8,New Tag: 19045
6107,58:17.8,Previous Tag: 15117B
6107,58:18.1,New Tag: OR01569
5708,58:58.7,Previous Tag: 14020A
5708,58:59.0,New Tag: OR01570
6132,59:37.3,Previous Tag: 14012A
6132,59:37.6,New Tag: 19046
5685,00:05.7,Previous Tag: 14149B
5685,00:06.0,New Tag: 19047
6159,00:43.8,Previous Tag: 13082C
6159,00:44.0,New Tag: 19048
5854,01:15.0,Previous Tag: 17059A
5854,01:15.3,New Tag: 19049
5586,01:58.8,Previous Tag: 13057A
5586,01:59.2,New Tag: 19051
5639,02:37.6,Previous Tag: 14053B
5639,02:37.9,New Tag: OR01571
5550,03:45.8,Previous Tag: 17157A
5550,03:46.1,New Tag: OR01572
5716,04:13.5,Previous Tag: 17211A
5716,04:13.8,New Tag: OR01573
6251,04:47.6,Previous Tag: 17140S
6251,04:47.8,New Tag: 19057
5995,05:29.7,Previous Tag: 13050A
5995,05:30.0,New Tag: OR01574
5630,06:03.5,Previous Tag: 17112B
5630,06:03.8,New Tag: 19050
6254,06:40.7,Previous Tag: 11020A
6254,06:41.2,New Tag: 19052
6352,07:37.7,Previous Tag: 15030B
6352,07:38.0,New Tag: OR01575
5898,08:11.6,Previous Tag: 16125A
5898,08:11.9,New Tag: 19053
5993,08:45.5,Previous Tag: 16017A
5993,08:45.8,New Tag: OR01576
5778,09:25.7,Previous Tag: 15113S
5778,09:26.0,New Tag: 19054
5871,10:08.4,Previous Tag: 12071S
5871,10:08.7,New Tag: 19055
6343,10:54.4,Previous Tag: 16043B
6343,10:54.8,New Tag: 19056
5856,11:34.3,Previous Tag: 16045A
5856,11:34.6,New Tag: 19058
5866,12:10.1,Previous Tag: 17031BG
5866,12:10.4,New Tag: OR01577
5829,12:38.3,Previous Tag: 14122B
5829,12:38.6,New Tag: OR01578
5649,13:12.0,Previous Tag: 14010A
5649,13:12.3,New Tag: OR01579
5638,13:41.8,Previous Tag: 14053A
5638,13:42.0,New Tag: OR01580
6171,14:26.7,Previous Tag: 16139A
6171,14:26.9,New Tag: OR01581
5739,14:53.9,Previous Tag: 14046B
5739,14:54.2,New Tag: 19059
6015,15:27.2,Previous Tag: 13070A
6015,15:27.5,New Tag: OR01582
5803,16:06.3,Previous Tag: 12039B
5803,16:06.5,New Tag: 19060
6366,16:38.6,Previous Tag: 17023B
6366,16:39.0,New Tag: OR01583
5813,17:13.5,Previous Tag: 15142B
5813,17:13.8,New Tag: 19061
5640,17:53.0,Previous Tag: 17042A
5640,17:53.3,New Tag: 19062
5775,18:19.0,Previous Tag: 16133B
5775,18:19.4,New Tag: OR01584
6260,18:42.6,Previous Tag: 17012S
6260,18:42.9,New Tag: 19063
5691,19:26.2,Previous Tag: 15064AR
5691,19:26.5,New Tag: OR01585
5546,20:19.8,Previous Tag: 16117B
5546,20:20.0,New Tag: 19064
6495,21:10.0,Previous Tag: 17050B
6495,21:10.3,New Tag: OR01586
5568,21:43.6,Previous Tag: 12055F
5568,21:43.9,New Tag: OR01587
6431,22:06.1,Previous Tag: 15016S
6431,22:06.4,New Tag: 19065
6503,22:39.9,Previous Tag: 16245B
6503,22:40.2,New Tag: OR01588
5723,23:23.0,Previous Tag: 15080B
5723,23:23.3,New Tag: OR01589
5695,23:56.7,Previous Tag: 16101B
5695,23:57.0,New Tag: OR01590
6399,24:24.8,Previous Tag: 16123S
6399,24:25.1,New Tag: 19066
6524,24:53.7,Previous Tag: 16196B
6524,24:53.9,New Tag: OR01591
6369,25:25.1,Previous Tag: 16016S
6369,25:25.4,New Tag: 19067
6146,25:58.4,Previous Tag: 16253E
6146,25:58.8,New Tag: OR01592
6217,26:34.4,Previous Tag: 14073A
6217,26:34.6,New Tag: OR01594
5956,27:13.3,Previous Tag: 16214A
5956,27:13.6,New Tag: OR01593
6335,28:01.6,Previous Tag: 16221A
6335,28:02.0,New Tag: 19068
6515,28:32.9,Previous Tag: 14074A
6515,28:33.2,New Tag: OR01595
5680,29:04.0,Previous Tag: 16193B
5680,29:04.3,New Tag: OR01596
5701,29:37.4,Previous Tag: 16056A
5701,29:37.7,New Tag: 19069
6189,30:07.6,Previous Tag: 16021A
6189,30:07.9,New Tag: OR01597
6185,30:37.3,Previous Tag: 17271BG
6185,30:37.5,New Tag: OR01598
5972,31:06.6,Previous Tag: 14126B
5972,31:07.1,New Tag: 19070
6473,31:36.1,Previous Tag: 16149B
6473,31:36.3,New Tag: OR01599
6115,32:14.3,Previous Tag: 16009C
6115,32:14.6,New Tag: OR01600
6383,32:59.7,Previous Tag: 15091A
6383,32:59.9,New Tag: OR01601
6255,33:33.0,Previous Tag: 11020B
6255,33:33.3,New Tag: OR01602
6138,33:58.4,Previous Tag: 15137A
6138,33:58.6,New Tag: 19071
6511,34:27.5,Previous Tag: 16172A
6511,34:27.8,New Tag: 19072
5923,35:06.0,Previous Tag: 16081A
5923,35:06.3,New Tag: 19073
6085,35:50.4,Previous EID: 964001023946099
6085,35:50.6,New EID: 964001027783502
6085,36:28.7,Previous Tag: 17085BG
6085,36:28.9,New Tag: 19074
6200,37:04.9,Previous Tag: 16012B
6200,37:05.2,New Tag: OR01603
6522,37:34.2,Previous Tag: 17295S
6522,37:34.4,New Tag: 19075
6256,38:18.1,Previous Tag: 16044A
6256,38:18.4,New Tag: OR01604
5910,38:53.7,Previous Tag: 16281A
5910,38:54.1,New Tag: 19076
6408,39:25.7,Previous Tag: 17086B
6408,39:26.0,New Tag: OR01605
5901,40:01.2,Previous Tag: 16015B
5901,40:01.5,New Tag: 19077
5674,40:40.5,Previous Tag: 17204B
5674,40:40.7,New Tag: 19078
5906,41:06.4,Previous Tag: 17166A
5906,41:06.7,New Tag: 19079
6451,41:35.5,Previous Tag: 16244A
6451,41:35.7,New Tag: 19080
5641,42:03.3,Previous Tag: 17042B
5641,42:03.6,New Tag: 19081
5663,42:54.8,Previous EID: 964001023946849
5663,42:55.1,New EID: 964001027783501
5663,43:16.9,Previous Tag: 17221B
5663,43:17.1,New Tag: 19082
6502,43:49.3,Previous Tag: 16245A
6502,43:49.6,New Tag: OR01606
5551,44:22.8,Previous Tag: 17157B
5551,44:23.0,New Tag: 19083
5841,44:52.3,Previous Tag: 17198B
5841,44:52.6,New Tag: OR01608
6002,45:19.0,Previous Tag: 17116B
6002,45:19.3,New Tag: OR01607
5588,45:45.9,Previous Tag: 17248A
5588,45:46.1,New Tag: OR01609
5748,46:15.9,Previous Tag: 17082A
5748,46:16.2,New Tag: OR01610
6080,46:45.0,Previous Tag: 16183B
6080,46:45.3,New Tag: OR01611
5710,47:26.4,Previous Tag: 16020S
5710,47:26.6,New Tag: 19084
6579,47:55.6,Previous Tag: 11048B
6579,47:55.8,New Tag: OR01612
6275,48:28.1,Previous Tag: 12022A
6275,48:28.4,New Tag: OR01613
5733,49:01.0,Previous Tag: 17001B
5733,49:01.5,New Tag: 19085
6240,49:35.5,Previous Tag: 15092A
6240,49:35.8,New Tag: OR01614
6040,49:58.4,Previous Tag: 15074A
6040,49:58.7,New Tag: OR01615
5884,50:28.9,Previous Tag: 13068E
5884,50:29.1,New Tag: OR01616
5814,51:15.9,Previous EID: 964001023946305
5814,51:16.1,New EID: 964001027783500
5814,51:46.0,Previous Tag: 17170A
5814,51:46.3,New Tag: OR01617
6279,52:25.0,Previous Tag: 15024A
6279,52:25.3,New Tag: 19086
6353,53:01.4,Previous Tag: 16261A
6353,53:01.7,New Tag: 19087
5554,53:36.5,Previous Tag: 14044E
5554,53:36.8,New Tag: 19088
5585,54:03.4,Previous Tag: 14100E
5585,54:03.7,New Tag: OR01618
6196,54:35.1,Previous Tag: 15118C
6196,54:35.3,New Tag: 19089
6280,55:09.2,Previous Tag: 15024B
6280,55:09.5,New Tag: 19090
6155,55:36.1,Previous Tag: 17258S
6155,55:36.3,New Tag: 19091
5566,56:08.8,Previous Tag: 15087A
5566,56:09.0,New Tag: 19092
5983,56:37.4,Previous Tag: 16018B
5983,56:37.7,New Tag: OR01620
6083,57:03.2,Previous Tag: 17207B
6083,57:03.5,New Tag: OR01619
6347,57:40.0,Previous Tag: 16152B
6347,57:40.4,New Tag: 19093
6049,58:16.5,Previous Tag: 16222B
6049,58:16.8,New Tag: OR01621
6433,58:47.5,Previous Tag: 16283B
6433,58:47.7,New Tag: OR01622
5655,59:15.6,Previous Tag: 17199A
5655,59:15.9,New Tag: OR01623
6570,59:37.9,Previous Tag: 14105S
6570,59:38.3,New Tag: OR01624
6135,00:16.9,Previous Tag: 14058C
6135,00:17.2,New Tag: 19094
5698,00:53.6,Previous Tag: 15120E
5698,00:53.9,New Tag: OR01625
5913,01:32.5,Previous Tag: 17131B
5913,01:32.7,New Tag: 19095
6409,02:53.5,Previous Tag: 13013S
6409,02:53.9,New Tag: 19097
5770,03:30.8,Previous Tag: 12004B
5770,03:31.1,New Tag: OR01626
6410,04:01.2,Previous Tag: 15135S
6410,04:01.5,New Tag: 19098
5845,04:37.5,Previous Tag: 17291A
